TeamNames
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,NoURL
,VAN
,LSU
,NoURL
,SCAR
,OKLA
,LOU
,ARK
,OKLA
,FSU
,CLEM
,TENN
,ARPB
,MISS
,VAN
,VAN
,MISS
,MISS
,VAN
,MIA
,NCST
,TCU
,MISS
,OKLA
,MISS
,SCAR
,LSU
,MIA
,MIA
,Iowa
,NoURL
,UCONN
,LOU
,CAL
,UNC
,STAN
,SCAR
,UCONN
,IND
,SCAR
,SCAR
,LSU
,TEX
,PSU
,TEX
,TENN
,STAN
,UCLA
,LSU
,CAL
,CMU
,SCAR
,TEM
,TAMU
,SCAR
,LSU
,SCAR
,BAY
,BAMA
,TEX
,SCAR
,TEX
,SCAR
,UCONN
,ARIZ
,VTECH
,ND
,SCAR
,FSU
,ARK
,UCONN
,KY
,LSU
,OKLA
,IND
,UCONN
,Iowa
,TENN
,OKLA
,Iowa
,SCAR
,TENN
,OHST
,UCONN
,MSST
,SCAR
,TEX
,OKLA
,ARK
,MISS
,ARIZ
,NCST
,LSU
,SCAR
,UCLA
,UCLA
,TENN
,IND
,TEX
,ORE
,LOU
,OHST
,SCAR
,ORE
,MISS
,NCST
,ARK
,TENN
,TEX
,MSST
,MISS
,Iowa
,NEB
,OHST
,TEX
,TENN
,UCLA
,IND
,OHST
,PITT
,IAST
,CHAR
,STAN
,FSU
,NCST
,LOU
,LOU
,GTECH
,TEX
,ORE
,NEB
,NEB
,NEB
,WIS
